,cleave,0,1,2,3,4,5,6,7
3262,-1,18,13,6,1,6,16,18,13
3263,-1,18,13,9,17,1,4,12,5
3264,-1,18,13,15,18,11,16,17,14
3265,-1,18,13,17,16,3,9,6,15
3266,-1,18,14,1,10,3,3,17,4
3267,-1,18,14,3,1,4,10,9,1
3268,-1,18,16,4,4,17,11,6,16
3269,-1,18,16,5,4,15,7,4,3
3270,-1,18,16,10,1,3,10,14,12
3271,-1,18,16,10,9,3,20,2,17
3272,-1,18,16,14,9,18,1,1,1
3273,-1,18,16,16,9,3,1,3,10
3274,-1,18,16,17,1,16,18,6,15
3275,-1,18,17,3,4,4,8,9,9
3276,-1,18,17,5,9,9,17,9,15
3277,-1,18,17,9,13,18,6,6,3
3278,-1,18,17,14,13,17,18,6,11
3279,-1,18,17,18,1,1,1,6,9
3280,-1,18,18,1,1,12,3,6,13
3281,-1,18,18,3,12,6,16,6,11
3282,-1,18,18,4,4,1,3,3,3
3283,-1,18,18,8,1,13,3,17,16
3284,-1,18,18,8,13,1,6,18,13
3285,-1,18,18,8,18,1,16,14,9
3286,-1,18,18,11,6,16,3,16,15
3287,-1,18,18,13,9,17,1,4,12
3288,-1,18,18,18,8,13,1,6,18
3289,-1,18,20,1,13,13,6,9,4
3290,-1,18,20,14,1,9,10,1,4
3291,1,19,9,1,10,8,4,11,4
3292,1,20,1,5,9,1,8,12,14
3293,-1,20,1,13,13,6,9,4,9
3294,-1,20,2,10,8,8,12,12,7
3295,-1,20,4,1,12,5,13,1,12
3296,-1,20,4,4,8,3,12,1,13
3297,-1,20,4,4,13,3,17,9,10
3298,-1,20,4,6,16,10,14,12,6
3299,-1,20,4,9,9,9,17,16,15
3300,-1,20,4,10,17,16,14,5,17
3301,-1,20,4,14,10,16,16,4,1
3302,1,20,5,4,20,8,4,4,12
3303,-1,20,6,1,6,17,20,6,1
3304,-1,20,6,1,16,2,4,3,8
3305,-1,20,6,1,16,16,17,17,16
3306,-1,20,6,17,3,6,14,4,1
3307,-1,20,8,4,4,12,9,20,16
3308,1,20,8,4,14,17,10,18,17
3309,-1,20,8,16,9,11,18,13,17
3310,-1,20,8,17,6,4,16,9,4
3311,-1,20,8,17,6,4,17,9,3
3312,-1,20,10,3,1,6,10,1,15
3313,-1,20,10,16,10,10,14,3,16
3314,-1,20,14,1,9,10,1,4,14
3315,-1,20,14,1,10,3,1,3,5
3316,1,20,14,4,10,10,18,12,14
3317,-1,20,16,3,16,5,6,6,3
3318,-1,1,1,1,1,1,13,1,9
3319,-1,1,1,1,1,13,1,9,18
3320,-1,1,1,1,4,10,6,1,15
3321,-1,1,1,1,13,1,9,18,4
3322,-1,1,1,1,13,18,1,1,1
3323,-1,1,1,1,13,18,18,13,14
3324,-1,1,1,1,17,17,1,1,13
3325,-1,1,1,3,11,10,6,16,20
3326,-1,1,1,4,8,4,6,1,6
3327,-1,1,1,4,10,4,11,4,10
3328,1,1,1,4,10,18,1,10,1
3329,-1,1,1,4,14,6,15,13,13
3330,-1,1,1,4,18,18,7,13,6
3331,-1,1,1,6,1,18,1,16,20
3332,-1,1,1,6,3,10,1,13,8
3333,-1,1,1,6,6,3,6,1,4
3334,-1,1,1,6,8,18,6,12,10
3335,-1,1,1,8,2,1,6,13,17
3336,-1,1,1,9,3,13,16,1,18
3337,-1,1,1,10,2,16,4,1,1
3338,-1,1,1,10,6,6,12,16,16
3339,-1,1,1,10,8,14,14,1,17
3340,-1,1,1,11,14,3,13,4,18
3342,-1,1,1,13,1,1,1,1,1
3343,-1,1,1,13,1,9,18,4,1
3344,-1,1,1,13,10,13,11,11,13
3345,-1,1,1,13,18,1,1,1,17
3346,-1,1,1,13,18,18,13,14,1
3347,-1,1,1,16,11,16,1,5,3
3348,-1,1,1,16,14,16,5,10,14
3349,-1,1,1,16,16,16,16,10,4
3350,-1,1,1,17,4,3,10,19,4
3351,-1,1,1,17,17,1,1,13,1
3352,-1,1,1,18,1,6,6,1,13
3353,-1,1,1,18,11,12,17,19,17
3354,-1,1,1,18,13,18,14,3,10
3355,-1,1,1,20,1,7,4,10,13
3356,1,1,2,1,10,10,10,10,5
3357,-1,1,2,8,6,4,9,10,3
3358,-1,1,3,1,18,1,18,17,11
3359,-1,1,3,3,15,1,3,10,1
3360,-1,1,3,3,18,17,10,3,3
3361,1,1,3,4,4,10,10,5,12
3362,1,1,3,4,10,1,10,18,3
3363,-1,1,3,4,16,6,14,8,5
3364,-1,1,3,6,1,6,10,14,10
3365,-1,1,3,8,4,3,5,9,1
3366,1,1,3,8,10,5,12,5,16
3367,1,1,3,8,20,17,4,7,1
3368,-1,1,3,9,5,3,4,12,1
3369,-1,1,3,9,18,8,18,17,16
3370,-1,1,3,10,17,6,4,10,11
3371,-1,1,3,10,18,18,6,10,2
3372,-1,1,3,11,10,6,16,20,6
3373,-1,1,3,13,18,16,1,14,7
3374,-1,1,3,16,9,13,6,17,8
3375,-1,1,3,16,14,13,13,18,5
3376,-1,1,3,17,7,8,13,6,16
3377,-1,1,3,17,12,12,7,14,8
3378,1,1,3,18,11,8,1,17,14
3379,-1,1,3,18,17,17,13,14,17
3380,-1,1,3,20,9,13,13,1,17
3381,-1,1,4,1,3,6,1,6,10
3382,-1,1,4,1,6,6,11,7,17
3383,-1,1,4,1,8,10,1,1,3
3384,-1,1,4,1,10,6,17,10,11
3385,-1,1,4,1,11,12,20,4,6
3386,1,1,4,1,20,10,6,20,13
3387,-1,1,4,2,5,3,4,8,17
3388,-1,1,4,3,6,13,13,4,10
3389,-1,1,4,3,9,4,12,20,9
3390,1,1,4,3,11,4,4,4,14
3391,-1,1,4,3,12,1,3,17,10
3392,1,1,4,4,1,4,4,18,6
3393,1,1,4,4,4,10,14,14,1
3394,-1,1,4,4,9,1,13,18,9
3395,-1,1,4,4,9,10,14,1,16
3396,1,1,4,4,10,11,12,5,16
3397,-1,1,4,4,18,18,14,4,15
3398,-1,1,4,4,20,9,4,1,15
3399,-1,1,4,6,8,8,7,3,17
3400,-1,1,4,6,10,6,18,8,1
3401,-1,1,4,7,4,10,12,10,1
3402,-1,1,4,8,4,6,1,6,1
3403,-1,1,4,8,18,14,10,18,6
3404,-1,1,4,9,3,4,5,4,7
3405,-1,1,4,9,10,13,12,10,17
3407,-1,1,4,10,18,3,16,18,10
3408,-1,1,4,11,10,10,1,12,10
3410,-1,1,4,13,1,3,5,4,16
3411,-1,1,4,14,6,15,13,13,4
3412,-1,1,4,14,10,4,14,17,9
3413,-1,1,4,16,4,9,19,14,14
3414,-1,1,4,16,6,18,14,7,9
3415,-1,1,4,18,1,14,7,20,14
3416,-1,1,4,18,9,13,10,18,4
3417,-1,1,4,18,13,14,1,14,13
3418,-1,1,4,18,18,7,13,6,3
3419,1,1,5,3,6,8,8,5,14
3420,1,1,5,4,1,18,18,18,17
3421,-1,1,5,6,3,18,16,9,13
3422,-1,1,5,6,16,6,6,6,10
3423,-1,1,5,8,14,3,13,3,6
3424,-1,1,5,10,1,3,13,16,1
3425,-1,1,5,10,7,13,4,4,5
3426,1,1,5,12,10,5,18,6,12
3427,-1,1,5,14,3,18,1,14,12
3428,1,1,5,18,3,5,10,16,3
3429,1,1,6,1,5,18,8,18,17
3430,-1,1,6,1,6,12,16,18,10
3431,-1,1,6,1,18,1,16,20,3
3432,-1,1,6,3,1,10,10,14,11
3433,1,1,6,3,1,13,6,4,1
3434,-1,1,6,3,4,4,16,20,4
3435,-1,1,6,3,10,1,13,8,12
3436,-1,1,6,3,14,4,10,10,7
3437,1,1,6,4,20,1,18,7,18
3438,-1,1,6,5,14,3,8,13,9
3439,-1,1,6,6,1,13,16,18,6
3440,-1,1,6,6,3,6,1,4,1
3441,-1,1,6,6,11,7,17,18,2
3442,-1,1,6,6,13,6,13,6,6
3443,-1,1,6,6,18,11,17,1,10
3444,-1,1,6,7,14,4,4,1,9
3445,-1,1,6,8,11,3,7,4,4
3446,-1,1,6,8,18,6,12,10,15
3447,-1,1,6,9,3,3,20,18,9
3448,-1,1,6,9,18,3,3,1,15
3449,-1,1,6,13,3,17,12,6,16
3450,-1,1,6,13,17,1,10,10,1
3451,-1,1,6,14,6,4,18,10,18
3452,-1,1,6,17,13,11,5,18,18
3453,-1,1,6,18,1,13,4,16,5
3454,1,1,6,18,5,11,1,16,7
3455,-1,1,6,18,8,1,6,10,12
3456,1,1,7,1,10,1,4,6,10
3457,-1,1,7,1,18,3,1,18,9
3458,-1,1,7,4,8,6,5,6,16
3459,-1,1,7,8,10,16,13,19,6
3460,-1,1,7,13,13,16,1,4,18
3461,-1,1,7,14,18,18,18,1,9
3462,-1,1,8,1,1,11,12,4,13
3463,-1,1,8,1,8,6,3,10,18
3464,-1,1,8,1,13,13,10,10,14
3465,-1,1,8,1,13,18,10,10,3
3466,-1,1,8,1,17,6,6,1,18
3467,-1,1,8,2,1,6,13,17,1
3468,1,1,8,3,4,18,18,18,17
3469,-1,1,8,3,6,11,12,16,8
3470,1,1,8,4,1,16,4,1,1
3471,-1,1,8,4,9,13,17,20,1
3472,-1,1,8,4,13,13,13,10,3
3473,-1,1,8,5,12,10,10,12,10
3474,-1,1,8,6,3,10,18,9,16
3475,-1,1,8,10,4,12,1,12,18
3476,-1,1,8,10,6,8,17,4,16
3477,-1,1,8,10,16,1,8,1,1
3478,-1,1,8,10,17,14,10,7,13
3479,-1,1,8,11,4,12,1,12,18
3480,-1,1,8,14,13,6,2,8,12
3481,-1,1,8,14,13,12,17,17,6
3482,-1,1,8,15,13,20,18,16,15
3483,-1,1,8,16,10,5,20,4,10
3484,-1,1,8,18,4,1,10,12,6
3485,-1,1,8,18,10,13,11,12,7
3486,-1,1,8,20,3,17,13,2,8
3487,-1,1,8,20,9,13,18,17,3
3488,-1,1,9,3,3,10,16,6,1
3489,-1,1,9,3,13,16,1,18,1
3491,-1,1,10,1,1,18,13,18,14
3492,-1,1,10,1,8,18,4,1,10
3493,-1,1,10,1,14,1,18,12,1
3494,-1,1,10,1,17,10,7,3,15
3495,-1,1,10,2,16,4,1,1,10
3496,1,1,10,3,5,4,14,4,11
3497,1,1,10,3,10,1,18,10,3
3498,-1,1,10,3,10,6,6,16,16
3499,-1,1,10,3,10,6,6,17,12
3500,-1,1,10,3,12,18,3,1,15
3501,1,1,10,4,6,18,18,10,16
3502,1,1,10,4,10,10,5,3,14
3503,1,1,10,4,16,13,4,15,13
3504,-1,1,10,6,6,12,16,16,13
3505,-1,1,10,6,8,1,14,13,9
3506,1,1,10,8,4,11,4,9,14
3507,-1,1,10,8,10,7,3,3,4
3508,-1,1,10,8,12,1,1,8,14
3509,-1,1,10,8,14,14,1,17,17
3510,-1,1,10,9,3,3,16,19,10
3511,1,1,10,10,1,7,4,8,6
3512,-1,1,10,10,3,1,18,17,14
3513,-1,1,10,10,3,6,16,12,18
3514,-1,1,10,10,5,18,7,20,10
3515,-1,1,10,11,9,4,4,6,18
3516,-1,1,10,11,10,14,6,18,3
3517,-1,1,10,12,4,1,12,10,16
3518,-1,1,10,12,6,9,4,18,1
3519,-1,1,10,12,13,3,5,9,13
3520,-1,1,10,16,3,7,7,8,20
3521,-1,1,10,16,3,18,2,3,18
3522,-1,1,10,16,10,1,18,3,9
3523,-1,1,10,17,1,1,16,4,1
3524,1,1,10,18,1,4,4,7,10
3525,-1,1,10,18,3,18,8,4,3
3526,-1,1,10,18,7,13,3,10,3
3527,-1,1,10,20,3,8,2,5,15
3528,-1,1,10,20,13,4,6,14,1
3529,-1,1,11,1,17,18,17,1,10
3530,1,1,11,4,3,6,4,8,3
3531,-1,1,11,5,3,14,16,14,8
3532,-1,1,11,10,6,14,1,4,4
3533,-1,1,11,12,20,4,6,16,13
3534,-1,1,11,14,3,13,4,18,11
3535,1,1,11,18,4,20,4,8,3
3536,-1,1,12,1,10,3,12,18,3
3537,-1,1,12,1,20,7,2,4,9
3538,1,1,12,3,3,8,8,18,12
3539,-1,1,12,3,4,4,10,12,14
3540,-1,1,12,8,10,7,3,3,2
3541,-1,1,12,9,8,6,5,4,4
3542,-1,1,12,9,18,13,1,1,1
3543,-1,1,12,16,6,1,18,9,15
3544,-1,1,12,17,10,1,4,9,3
3546,-1,1,13,1,1,1,1,1,13
3547,-1,1,13,1,6,8,17,10,9
3548,-1,1,13,1,9,18,4,1,9
3549,-1,1,13,4,16,1,13,10,9
3550,-1,1,13,6,1,6,1,8,13
3551,-1,1,13,10,1,1,6,8,18
3552,-1,1,13,10,10,6,19,12,16
3553,-1,1,13,10,13,11,11,13,10
3554,-1,1,13,11,5,18,11,6,18
3555,-1,1,13,11,7,3,10,10,10
3556,-1,1,13,13,10,10,14,4,10
3557,-1,1,13,17,14,19,10,3,6
3558,-1,1,13,18,1,1,1,17,17
3559,-1,1,13,18,10,10,3,1,10
3560,-1,1,13,18,12,18,17,17,4
3561,-1,1,13,18,18,13,14,1,10
3562,1,1,14,4,6,18,8,10,3
3563,-1,1,14,4,16,18,6,8,20
3564,-1,1,14,7,20,14,3,17,10
3565,-1,1,14,8,1,1,4,12,4
3566,-1,1,14,8,3,13,18,4,9
3567,-1,1,14,8,8,4,1,2,3
3568,1,1,14,12,3,10,8,19,12
3569,-1,1,14,12,10,11,14,16,18
3570,-1,1,14,12,13,1,12,11,16
3571,-1,1,14,13,18,10,18,5,9
3572,-1,1,14,14,18,10,19,12,2
3573,-1,1,14,17,4,1,10,11,15
3574,-1,1,14,17,10,14,14,16,15
3575,-1,1,14,18,10,1,14,4,15
3576,-1,1,15,13,13,8,16,11,12
3577,-1,1,16,1,16,5,5,10,3
3578,-1,1,16,3,6,8,11,18,1
3579,-1,1,16,4,8,16,17,19,3
3580,-1,1,16,5,10,12,3,18,6
3581,-1,1,16,6,9,13,8,1,1
3582,-1,1,16,6,11,3,4,11,1
3583,-1,1,16,6,18,2,8,3,16
3584,-1,1,16,6,18,16,18,10,13
3585,-1,1,16,8,13,10,13,3,9
3586,-1,1,16,10,3,14,13,17,14
3587,-1,1,16,10,4,6,3,16,6
3588,-1,1,16,10,9,13,4,5,18
3589,-1,1,16,11,16,1,5,3,13
3590,-1,1,16,12,12,4,10,18,15
3591,-1,1,16,13,1,7,1,18,3
3592,-1,1,16,13,10,10,14,20,5
3593,-1,1,16,14,4,8,1,4,9
3594,-1,1,16,14,13,6,18,3,6
3595,-1,1,16,14,16,5,10,14,13
3596,-1,1,16,16,14,1,18,16,12
3597,-1,1,16,16,16,16,10,4,9
3598,-1,1,16,17,2,13,3,3,4
3599,-1,1,16,18,1,3,17,1,4
3600,-1,1,16,18,10,15,8,16,16
3601,-1,1,17,1,1,16,16,16,16
3602,-1,1,17,3,5,6,4,1,10
3603,-1,1,17,3,12,14,1,8,9
3604,-1,1,17,4,3,10,19,4,16
3605,1,1,17,4,11,10,18,7,12
3606,-1,1,17,6,5,8,3,6,3
3607,-1,1,17,6,6,9,20,18,13
3608,-1,1,17,7,4,3,1,18,1
3609,-1,1,17,7,4,4,1,18,1
3610,1,1,17,8,10,16,11,11,3
3611,-1,1,17,11,13,16,3,18,10
3612,-1,1,17,14,6,4,10,18,15
3613,-1,1,17,14,6,7,14,3,14
3614,-1,1,17,17,1,1,13,1,1
3615,-1,1,17,17,10,3,4,16,10
3616,-1,1,17,18,17,17,2,7,16
3617,-1,1,17,20,3,9,10,2,9
3618,-1,1,18,1,3,18,17,17,13
3619,-1,1,18,1,6,6,1,13,16
3620,-1,1,18,1,12,3,4,4,10
3621,-1,1,18,1,18,17,11,6,13
3622,-1,1,18,3,1,18,8,1,4
3624,1,1,18,3,10,13,1,18,16
3625,-1,1,18,3,18,10,18,16,16
3627,1,1,18,4,18,5,4,6,4
3628,-1,1,18,5,6,4,4,6,10
3629,-1,1,18,7,3,1,8,10,4
3630,-1,1,18,7,18,10,2,12,16
3631,-1,1,18,8,1,4,10,9,9
3632,-1,1,18,8,13,6,6,16,16
3633,-1,1,18,8,16,1,16,1,16
3634,-1,1,18,8,17,18,13,1,20
3635,-1,1,18,10,3,6,1,3,2
3636,-1,1,18,10,3,14,18,4,1
3637,-1,1,18,10,6,7,4,10,6
3638,-1,1,18,10,8,16,4,1,14
3639,-1,1,18,10,14,13,17,13,14
3640,-1,1,18,10,17,18,1,3,11
3641,-1,1,18,11,12,17,19,17,9
3642,1,1,18,12,1,5,14,4,1
3643,-1,1,18,13,18,14,3,10,6
3644,-1,1,18,14,12,11,18,16,7
3645,-1,1,18,16,4,9,3,8,14
3646,1,1,18,18,3,10,8,3,1
3647,-1,1,18,18,8,10,3,1,6
3648,1,1,19,1,6,1,13,10,10
3649,-1,1,20,1,7,4,10,13,9
3650,-1,1,20,5,12,3,16,14,15
3651,1,1,20,18,3,10,4,9,3
3652,-1,2,1,1,20,1,7,4,10
3653,-1,2,1,3,3,15,1,3,10
3654,-1,2,1,6,13,17,1,10,10
3655,1,2,2,4,12,8,10,10,12
3656,1,2,4,4,2,8,14,10,4
3657,-1,2,4,18,17,12,10,12,3
3658,1,2,5,4,1,18,18,18,17
3659,-1,2,6,8,7,4,17,17,5
3660,-1,2,8,6,4,9,10,3,4
3661,-1,2,8,6,4,12,6,4,10
3662,-1,2,8,10,6,14,12,6,8
3663,-1,2,8,12,20,3,10,18,9
3664,1,2,10,4,1,20,17,6,8
3665,-1,2,10,4,7,6,8,14,13
3666,1,2,10,4,10,5,16,4,10
3667,1,2,10,4,10,5,17,4,10
3668,1,2,12,3,20,18,1,10,18
3669,-1,2,12,4,12,16,10,5,9
3670,-1,2,12,10,12,4,10,18,9
3671,-1,2,12,13,8,8,16,6,10
3672,1,2,13,4,10,8,4,1,5
3673,-1,2,13,8,10,13,1,9,9
3674,-1,2,16,4,1,1,10,14,1
3675,-1,2,16,14,4,4,16,8,9
3676,-1,2,16,16,1,13,6,13,10
3677,-1,2,17,6,3,18,17,1,19
3678,-1,2,18,1,6,3,4,4,16
3679,1,2,19,4,10,20,2,10,4
3680,1,3,1,1,12,5,4,14,5
3681,-1,3,1,3,8,4,3,5,9
3682,-1,3,1,4,1,8,10,1,1
3683,-1,3,1,4,3,6,13,13,4
3684,-1,3,1,6,1,14,20,6,9
3685,-1,3,1,6,9,18,3,3,1
3686,-1,3,1,8,13,1,18,4,18
3687,-1,3,1,8,14,13,6,2,8
3688,-1,3,1,10,10,5,18,7,20
3689,-1,3,1,10,17,3,13,16,15
3690,-1,3,1,12,17,10,1,4,9
3691,-1,3,1,17,1,14,11,1,11
3692,-1,3,1,18,1,1,11,1,9
3693,-1,3,1,18,1,1,11,16,9
3694,-1,3,1,18,1,18,17,11,6
3695,-1,3,1,18,8,1,4,10,9
3696,-1,3,1,18,17,14,14,4,9
3697,1,3,2,1,5,10,16,1,5
3700,-1,3,3,1,4,1,8,10,1
3701,1,3,3,3,3,4,4,1,4
3702,-1,3,3,3,4,17,4,18,10
3703,1,3,3,3,5,5,14,12,10
3704,1,3,3,3,20,5,10,2,10
3705,1,3,3,4,4,8,4,10,1
3706,-1,3,3,6,6,3,10,17,12
3707,-1,3,3,6,18,16,8,13,6
3708,-1,3,3,7,3,13,18,3,9
3709,-1,3,3,7,3,16,18,3,9
3710,-1,3,3,8,6,7,6,18,9
3711,-1,3,3,10,3,5,5,8,6
3712,-1,3,3,10,16,6,1,3,8
3713,-1,3,3,15,1,3,10,1,9
3714,-1,3,3,18,3,16,16,18,2
3715,1,3,3,18,5,10,16,18,13
3716,-1,3,3,18,6,17,6,1,6
3717,-1,3,4,1,8,4,9,13,17
3718,-1,3,4,2,6,1,6,18,5
3719,1,3,4,4,4,18,4,10,2
3720,-1,3,4,4,10,12,14,10,10
3721,-1,3,4,4,11,3,10,1,8
3722,1,3,4,4,11,10,5,8,20
3723,-1,3,4,4,16,4,14,1,17
3724,-1,3,4,4,16,20,4,18,5
3725,-1,3,4,7,6,8,3,13,17
3726,-1,3,4,7,16,18,12,20,9
3727,1,3,4,8,10,4,1,16,3
3728,-1,3,4,16,6,13,16,8,18
3729,-1,3,4,17,8,9,12,13,15
3730,1,3,4,18,10,18,12,7,5
3731,-1,3,4,20,2,18,14,14,10
3732,-1,3,5,1,1,4,18,18,7
3733,1,3,5,1,10,18,14,15,13
3734,-1,3,5,4,13,16,17,4,16
3735,1,3,5,4,16,10,10,10,16
3736,-1,3,5,6,4,1,10,18,15
3737,-1,3,5,9,13,13,1,3,20
3738,-1,3,5,10,16,3,4,8,9
3739,1,3,5,11,6,8,17,10,1
3740,-1,3,5,14,10,8,6,8,14
3741,1,3,5,17,6,17,10,8,18
3742,-1,3,6,1,4,1,13,1,9
3743,-1,3,6,1,6,10,14,10,15
3744,-1,3,6,1,10,12,18,3,10
3745,-1,3,6,1,17,8,10,16,11
3746,-1,3,6,3,6,17,8,17,17
3747,1,3,6,3,10,8,4,16,5
3748,-1,3,6,6,3,10,17,12,10
3749,-1,3,6,7,7,7,20,4,6
3750,-1,3,6,10,12,1,16,14,8
3751,-1,3,6,10,16,12,8,10,9
3752,-1,3,6,11,12,16,8,1,15
3753,-1,3,6,12,9,18,17,10,3
3754,-1,3,6,14,4,20,1,14,18
3755,-1,3,6,14,11,13,16,3,9
3756,-1,3,6,14,14,17,8,8,1
3757,-1,3,6,16,10,3,10,12,1
3758,-1,3,6,16,12,18,18,5,9
3759,-1,3,6,16,14,12,17,12,18
3760,-1,3,6,17,8,18,3,3,3
3761,-1,3,6,17,18,10,2,4,10
3762,-1,3,6,18,1,3,18,16,8
3763,-1,3,6,18,1,12,1,10,3
3764,-1,3,6,18,16,8,13,6,4
3765,1,3,6,20,19,8,4,8,10
3766,1,3,7,5,10,5,3,9,13
3767,1,3,8,1,11,17,4,10,13
3769,-1,3,8,2,5,17,16,18,14
3770,-1,3,8,4,3,5,9,1,9
3771,1,3,8,4,10,18,16,12,16
3772,-1,3,8,4,12,1,20,9,9
3773,-1,3,8,9,13,8,19,14,15
3774,-1,3,8,13,1,1,18,12,1
3775,-1,3,9,1,17,20,3,9,10
3776,-1,3,9,3,6,3,6,17,8
3777,-1,3,9,5,3,4,12,1,9
3778,-1,3,9,6,12,14,18,20,15
3779,-1,3,9,8,12,1,10,8,9
3780,-1,3,9,13,18,16,13,10,10
3781,-1,3,9,18,8,18,17,16,9
3782,1,3,10,3,1,10,1,1,4
3783,1,3,10,3,10,17,1,3,16
3784,1,3,10,4,4,1,4,4,20
3785,-1,3,10,4,6,4,12,8,4
3786,1,3,10,4,10,8,12,18,2
3787,-1,3,10,4,12,10,13,1,16
3789,-1,3,10,6,6,16,16,5,15
3790,-1,3,10,6,6,17,12,5,15
3791,-1,3,10,6,16,17,18,8,9
3792,1,3,10,10,10,19,12,12,1
3793,1,3,10,10,16,12,8,17,10
3794,-1,3,10,11,17,14,1,6,18
3795,1,3,10,12,1,1,4,16,6
3796,-1,3,10,12,4,18,13,18,9
3797,-1,3,10,12,5,8,9,14,16
3798,-1,3,10,14,9,11,13,10,6
3799,-1,3,10,15,13,5,10,1,9
3800,-1,3,10,16,6,1,3,8,9
3801,1,3,10,16,10,1,18,10,14
3802,-1,3,10,16,12,6,9,13,15
3803,-1,3,10,17,6,3,10,4,16
3804,-1,3,10,17,6,4,10,11,15
3805,1,3,10,17,10,20,14,16,12
3806,-1,3,10,17,12,10,8,7,17
3807,1,3,10,18,5,8,5,19,1
3808,1,3,10,18,6,18,10,7,3
3809,-1,3,10,18,9,16,17,10,6
3810,-1,3,10,18,18,6,10,2,17
3811,-1,3,11,3,14,18,4,12,7
3812,-1,3,11,4,3,10,18,7,3
3813,-1,3,11,10,6,16,20,6,16
3814,-1,3,11,10,10,1,12,9,18
3815,-1,3,12,1,13,13,13,4,10
3816,-1,3,12,3,16,4,16,3,20
3818,-1,3,12,4,9,3,10,18,9
3819,-1,3,12,5,6,8,18,4,6
3820,-1,3,12,13,1,10,1,3,8
3821,-1,3,13,1,4,9,3,4,9
3822,-1,3,13,1,6,7,14,4,4
3823,1,3,13,4,6,10,4,5,13
3824,-1,3,13,4,18,8,13,4,12
3825,-1,3,13,10,6,6,16,3,17
3826,-1,3,13,12,10,16,4,10,15
3827,-1,3,13,14,13,4,7,13,10
3828,-1,3,13,17,6,17,20,7,6
3829,-1,3,13,18,16,1,14,7,1
3830,-1,3,14,3,8,10,3,10,18
3831,1,3,14,3,10,8,17,8,8
3832,-1,3,14,4,10,10,7,14,1
3833,-1,3,14,10,7,4,6,1,9
3834,-1,3,14,10,9,13,6,6,15
3835,-1,3,14,10,14,6,6,14,10
3836,-1,3,14,13,17,14,17,18,18
3837,-1,3,14,14,16,5,6,8,9
3838,-1,3,14,16,14,8,14,4,5
3839,-1,3,14,18,4,12,7,4,5
3840,-1,3,14,18,8,14,16,10,8
3841,-1,3,16,3,10,14,10,4,15
3842,1,3,16,3,11,11,10,12,8
3843,1,3,16,4,5,5,10,17,17
3844,-1,3,16,4,5,17,10,1,16
3845,-1,3,16,9,13,6,17,8,15
3846,-1,3,16,10,1,1,12,18,9
3847,-1,3,16,13,16,1,14,10,1
3848,-1,3,16,14,13,13,18,5,9
3849,-1,3,16,16,6,12,18,18,12
3850,-1,3,16,16,18,13,18,19,16
3851,-1,3,16,18,10,3,18,18,15
3852,1,3,16,18,20,10,16,4,18
3853,-1,3,17,7,8,13,6,16,13
3854,1,3,17,10,1,10,18,5,4
3855,-1,3,17,10,10,1,17,10,9
3856,-1,3,17,12,10,2,1,8,7
3857,1,3,17,12,10,18,1,10,11
3858,-1,3,17,12,12,7,14,8,9
3859,-1,3,17,13,17,14,4,3,19
3860,-1,3,17,14,18,18,18,5,9
3861,-1,3,17,16,15,13,13,10,4
3862,-1,3,18,1,13,10,16,10,6
3863,-1,3,18,1,14,12,13,1,12
3864,-1,3,18,2,3,18,13,17,1
3865,-1,3,18,3,7,14,8,1,9
3866,1,3,18,3,10,1,4,18,9
3867,1,3,18,3,16,10,18,8,4
3868,-1,3,18,3,16,16,18,2,15
3869,-1,3,18,4,16,20,8,7,15
3870,-1,3,18,6,3,18,3,1,9
3871,-1,3,18,6,17,6,1,6,10
3872,-1,3,18,8,4,3,9,10,9
3873,-1,3,18,8,14,7,4,17,8
3874,1,3,18,8,20,8,4,1,12
3875,-1,3,18,10,4,18,17,9,9
3876,-1,3,18,10,18,16,16,6,4
3877,-1,3,18,13,2,6,12,8,18
3878,-1,3,18,14,13,7,3,10,6
3879,-1,3,18,17,17,13,14,17,18
3880,1,3,18,18,14,1,4,1,6
3881,-1,3,19,2,13,17,6,5,9
3882,1,3,19,4,10,11,12,3,8
3883,1,3,20,3,10,8,8,8,6
3884,-1,3,20,6,13,7,5,14,6
3885,-1,3,20,9,13,13,1,17,15
3887,1,4,1,1,2,10,8,18,16
3888,-1,4,1,1,4,14,6,15,13
3889,-1,4,1,1,10,14,1,8,15
3891,-1,4,1,1,16,10,10,6,9
3892,-1,4,1,2,3,18,2,10,9
3893,-1,4,1,3,6,1,6,10,14
3894,-1,4,1,4,1,3,6,1,6
3895,-1,4,1,4,4,9,1,13,18
3896,1,4,1,4,11,8,14,10,14
3898,-1,4,1,5,3,8,16,9,9
3899,-1,4,1,5,10,12,16,14,9
3900,-1,4,1,6,6,11,7,17,18
3901,-1,4,1,6,9,3,3,20,18
3902,-1,4,1,7,6,17,6,17,9
3903,-1,4,1,8,1,13,13,10,10
3904,-1,4,1,8,4,9,13,17,20
3905,1,4,1,8,12,18,4,14,1
3906,-1,4,1,8,15,13,20,18,16
3907,-1,4,1,8,18,10,13,11,12
3909,-1,4,1,10,6,8,1,14,13
3910,-1,4,1,10,6,17,10,11,15
3911,-1,4,1,10,7,20,10,17,9
3912,-1,4,1,10,9,3,3,16,19
3913,-1,4,1,10,12,6,9,4,18
3914,-1,4,1,10,20,3,8,2,5
3915,-1,4,1,11,12,20,4,6,16
3916,-1,4,1,12,9,8,6,5,4
3917,-1,4,1,12,10,16,12,10,9
